followers,followees,numberOfPosts,imagePorcentage,videoPorcentage,isBusiness,hasLink,avgLikes,varLikes,avgComments,avgScore,varScore,avgTechScore,varTechScore,varPhotosInSidecar,avgTaggedUsers,avgHeight,varHeight,avgWidth,useLocation,isAccesible,cLength,cDifficultWords,cEntropy,captionLength,captionSubjectivity,captionPolarity,captionEntropy,captionAvgHashtags,captionVarHashtags,Photographer
-0.275038050697624,-0.34615318972879816,-0.038033308953893265,0.40218432601212317,-0.5641412747029206,-0.4788969901242691,1.2198584374871257,-0.20632492528957028,-0.043608649343633794,-0.24516987129897502,1.2830116314594069,-0.39760703047466694,0.29976200888421445,0.17358893826401653,-0.4698718749328197,-0.47157433834636814,-0.974665927888586,-0.32390909837531384,0.2482968230989351,-1.124266496556534,0.6318482774221846,-0.9965750374779724,-0.6807115172996246,-0.16070950908527445,-1.218951511605679,-0.48968961431436026,-0.428300780341991,-0.8180849598419975,-1.46771006732953,-0.6310474128896439,0
-0.17185193175979657,-0.15600265232606136,-0.1628031005599645,-1.5491761501752865,-0.5641412747029206,-0.4788969901242691,-0.8197672527149721,0.09680202939542673,-0.04344328728797998,-0.2541579722178539,0.4935958370172252,0.015716499664553237,-1.0337017317979256,2.2030571769085547,0.01202868067673721,-0.40418782423613125,-0.15754618823429586,1.5127894382613,0.2482968230989351,-1.124266496556534,-1.5826584256584528,0.10362695456024987,-0.12396428963278512,0.23293932460968977,-0.25674762774089765,-0.48968961431436026,-0.428300780341991,1.399860511017714,0.708582558345095,-0.7037277764304609,1
-0.26002686713576406,-0.46867696696738165,-0.4420135488491605,-1.2595836576561574,-0.5641412747029206,2.088131728997732,-0.8197672527149721,-0.1383907927352736,-0.04351448849758991,-0.2274633124887836,-1.177689853918928,-0.8770623254361624,1.1978648978857385,-0.6570373028689798,1.173635710397194,0.24811363235096195,0.2517093623271335,1.3925750929703662,-0.35874753002059656,-1.124266496556534,0.6318482774221846,-0.10716370208501448,-0.18737513560850722,-0.26912973870465,-0.3076585193192346,-0.48968961431436026,-0.428300780341991,0.2315600160792643,-0.4647046552411278,0.2388718807098943,1
-0.1714734985607581,-0.06450762386867757,0.8711124286635161,-0.419457352230981,-0.5641412747029206,-0.4788969901242691,-0.8197672527149721,-0.15335936525669294,-0.04355545319785359,-0.29011037589336947,-1.4728317950842493,0.8588965011485624,-0.4039344620712465,0.04514158138778032,0.18899367985353965,-0.39306904940794213,0.8481396451863688,0.7672696750803026,0.2482968230989351,-1.124266496556534,0.6318482774221846,9.758512851160944,10.97800662379663,0.8784566917281256,-0.9417153796369104,-0.48968961431436026,-0.428300780341991,-1.9437911659024822,-1.768011088912884,-0.39666222074607066,1
-0.15507472660242366,0.08904490215110568,-0.32256929712871424,0.40218432601212317,-0.5641412747029206,-0.4788969901242691,-0.8197672527149721,-0.25490392479502255,-0.04361194438105211,0.19695481290067782,-1.1883576349249039,-0.01734938274658441,-0.23143299253741811,-0.5285899459927433,2.0076381135424133,-0.47157433834636814,-1.1949648270784283,0.5499015744398278,0.2482968230989351,-1.124266496556534,0.6318482774221846,1.0624624003110283,0.5906759445136023,-0.09398936778104323,-1.32750898693222,-0.48968961431436026,-0.428300780341991,-3.68407211148788,-1.8347446492647403,-0.7091758102708351,0
-0.16995976576460414,2.452003463180931,-0.3164829658308571,-0.6649948166328385,4.224511102772881,-0.4788969901242691,-0.8197672527149721,-0.12129266224458887,-0.04354016418971012,-0.11933645843467047,0.2340131658718211,0.8588965011485624,-0.43953000340362613,0.7216309942692926,-0.6786466983418158,-0.42676230646306057,-1.6703466621722984,-0.7578222432083599,-8.810160657833112,-1.124266496556534,0.6318482774221846,-0.6616717678547813,-0.6534448535300642,-0.9947112753881641,2.593240834637969,2.0421098809705236,-0.428300780341991,0.5053804445804628,1.435199807976225,-0.5583071808450868,0
0.030609829725793906,0.4049016525648567,0.15520770975307072,0.5380463358003529,1.038854177912829,-0.4788969901242691,1.2198584374871257,0.21040654704734701,-0.0433245249298898,0.12630833967828967,1.2012253104135961,-0.8109305606138874,0.6502411850799312,3.2391991890435294,-0.6786466983418158,-0.47157433834636814,-0.11279683012462463,-0.40417478730216144,0.2482968230989351,-1.124266496556534,0.6318482774221846,0.24203276672949264,0.011100812295502735,0.2913194482508923,-0.41274557456840727,-0.48968961431436026,-0.428300780341991,0.3988947223855516,-1.1043458312136718,-0.5202308124662073,0
-0.3020329522290361,-0.6691704206305183,-0.4222329721311248,0.7102614457133245,-0.5641412747029206,-0.4788969901242691,1.2198584374871257,-0.24044718618706565,-0.04361084019298108,-0.3590491099411706,-0.1037998993174006,0.03224944087012206,-1.0857259845144775,-0.00623736136271435,1.3323192013945746,0.12378551381757481,-1.6192873577534224,-0.6058375499447439,0.2482968230989351,-1.124266496556534,0.6318482774221846,0.07721856748296124,0.20704032636048395,0.836756603412982,-0.6952514453984997,-0.48968961431436026,-0.428300780341991,-0.3890996218567858,-0.8040448096303178,-0.503766973937604,1
-0.23681629759473682,-0.19976114419698407,-0.4275585120167498,-1.3587844901999442,3.568740235793711,-0.4788969901242691,1.2198584374871257,-0.21819782763559034,-0.04360033394174149,-0.29226752011390045,0.3655824649455212,-0.744798795791612,0.7022654377964832,-0.6827267742442271,2.7180575213947415,-0.47157433834636814,-0.7280654149727545,-0.2787353253596719,0.2482968230989351,-1.124266496556534,0.6318482774221846,-0.260237059138679,0.07514576673098199,0.299659465913921,-0.17946239835783329,-0.48968961431436026,-0.428300780341991,-0.1943828727003775,0.667763863929876,2.6808782140279748,0
-0.30077150823224114,-0.6564406775407954,-0.27463943815808933,1.120928246275026,-0.5641412747029206,-0.4788969901242691,-0.8197672527149721,-0.2372261269806575,-0.04361087504740252,-0.37999138508215846,0.4438128589893389,-0.21574467721340984,-1.0364398503619556,-0.2031899752396106,-0.6786466983418158,-0.47157433834636814,-0.4244251843082394,-0.4540867634182844,0.02571389362177348,0.8894688252855134,-1.5826584256584528,-0.18934959743508117,-0.11001390351812626,-0.2707977422372556,-0.4004965303051841,-0.48968961431436026,-0.428300780341991,0.01250367327830496,-0.07375721417983543,-0.2260669193378683,0
